1607289684,"15",20.86,996.94,21.55,33.62,504,0
1607289664,"15",20.88,996.95,21.58,33.64,505,0
1607289644,"15",20.89,996.94,21.56,33.76,506,0
1607289623,"15",20.9,996.94,21.59,33.92,508,0.72
1607289603,"15",20.93,996.93,21.62,33.86,509,0
1607289583,"15",20.93,996.89,21.62,33.9,511,2.3
1607289563,"15",20.96,996.9,21.68,33.77,512,0.81
1607289542,"15",21,996.92,21.69,33.85,514,0
1607289522,"15",21.02,996.87,21.76,33.9,512,2.35
1607289502,"15",20.99,996.86,21.7,33.99,514,0.75
1607289482,"15",20.96,996.85,21.72,34.11,515,0
1607289461,"15",21.02,996.9,21.76,34.03,515,0.8
1607289441,"15",21.04,996.8,21.83,33.97,514,0.69
1607289421,"15",21.01,996.83,21.75,34.34,520,0
1607289401,"15",21.02,996.82,21.79,34.34,521,0
1607289380,"15",20.98,996.83,21.72,34.42,524,0
1607289360,"15",21.03,996.83,21.75,34.45,525,0
1607289340,"15",21.1,996.83,21.77,34.42,527,0
1607289320,"15",21.2,996.85,21.88,34.43,529,0.72
1607289300,"15",21.3,996.82,21.97,34.59,528,0
1607289279,"15",21.38,996.85,22.02,34.59,527,0
1607289259,"15",21.45,996.85,22.09,34.57,526,0.71
1607289239,"15",21.53,996.85,22.1,34.25,526,0
1607289219,"15",21.59,996.83,22.23,34.47,524,0
1607289198,"15",21.52,996.87,22.16,34.58,527,0
1607289178,"15",21.54,996.85,22.12,34.54,528,0
1607289158,"15",21.67,996.88,22.2,34.41,527,0
1607289138,"15",21.7,996.88,22.2,34.58,529,0
1607289117,"15",21.71,996.8,22.19,34.8,525,0
1607289097,"15",21.76,996.85,22.26,34.96,525,0
1607289077,"15",21.66,996.79,22.15,35.03,527,0
1607289057,"15",21.63,996.84,22.12,35.65,524,0
1607289037,"15",21.53,996.82,22.05,35.86,527,0
1607289016,"15",21.39,996.81,21.86,35.68,535,2.38
1607288996,"15",21.48,996.81,21.92,35.23,534,0
1607288976,"15",21.55,996.83,22,35.77,533,0
1607288956,"15",21.46,996.77,21.88,35.95,535,0
1607288935,"15",21.54,996.81,21.97,35.95,532,0
1607288915,"15",21.49,996.79,21.96,36.56,528,0
1607288895,"15",21.4,996.79,21.86,36.42,528,0
1607288875,"15",21.23,996.75,21.77,35.96,529,0
1607288854,"15",21.11,996.73,21.68,36.73,530,0.71
1607288834,"15",21.05,996.79,21.61,37.85,529,0
1607288814,"15",20.98,996.77,21.52,35.74,530,0
1607288794,"15",20.96,996.73,21.49,35.49,534,0
1607288773,"15",20.92,996.73,21.46,35.1,538,0
1607288753,"15",20.9,996.76,21.44,34.93,538,0
1607288733,"15",20.97,996.73,21.49,34.9,538,0
1607288713,"15",20.96,996.75,21.49,35.05,539,0
1607288692,"15",20.95,996.74,21.48,35.3,542,0
1607288672,"15",20.95,996.74,21.44,35.54,546,0
1607288652,"15",21.04,996.74,21.59,35.09,542,0
1607288632,"15",20.95,996.78,21.51,35.5,546,0
1607288612,"15",20.83,996.75,21.4,38.81,546,2.32
1607288591,"15",20.8,996.77,21.38,37.85,543,0
1607288571,"15",20.8,996.74,21.4,35.84,543,0
1607288551,"15",20.83,996.77,21.38,36.16,542,0
1607288531,"15",20.84,996.76,21.4,35.32,541,0
1607288510,"15",20.85,996.77,21.45,36.19,538,0
1607288490,"15",20.83,996.72,21.42,36.38,536,0
1607288470,"15",20.83,996.75,21.41,35.91,534,0
1607288450,"15",20.84,996.75,21.44,35.95,530,0.67
1607288429,"15",20.83,996.76,21.45,34.83,525,0
1607288409,"15",20.81,996.74,21.44,34.3,522,0.79
1607288389,"15",20.78,996.74,21.4,33.97,522,0.81
1607288369,"15",20.78,996.71,21.4,33.47,522,0
1607288348,"15",20.77,996.7,21.38,32.85,522,0
1607288328,"15",20.76,996.66,21.38,32.41,526,0.68
1607288308,"15",20.77,996.65,21.37,32.23,531,0
1607288288,"15",20.77,996.65,21.42,32.3,532,0
1607288268,"15",20.77,996.67,21.42,32.25,526,0.65
